"","Reef","Habitat","SurveyDate_benthic","Transect","Abiotic","CCA","Coral","InvasiveAlgae_Gs","Method","Treatment","urchin","supersucker","Month","Year","kapp","discharge","sst_all_mn","sst_mid_mn","sst_all_max","sst_mid_max","dhw","wind","rain_mn","rain_max","par","SurveyDate_fish","H_bio","Hbrow","Hgd","Hscex","totBio","totDens","month_diff"
"56",26,"Flat",2012-02-06,"26LFM2",73.01587302,0,8.73015873,12.6984127,"LPI",1,1,1,2,2012,0,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"57",26,"Flat",2012-02-06,"26LFM1",69.84126984,0,6.349206349,11.11111111,"LPI",1,1,1,2,2012,0,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"58",26,"Flat",2012-02-06,"26LFP3",53.96825397,1.587301587,11.9047619,6.349206349,"LPI",1,1,1,2,2012,6.349206349,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"59",26,"Flat",2012-02-06,"26LFP2",46.82539683,7.936507937,6.349206349,17.46031746,"LPI",1,1,1,2,2012,6.349206349,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"60",26,"Flat",2012-02-06,"26WFM1",74.6031746,0,8.73015873,6.349206349,"LPI",1,1,1,2,2012,0,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"61",26,"Flat",2012-02-06,"26LFP1",49.20634921,18.25396825,9.523809524,0,"LPI",1,1,1,2,2012,9.523809524,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"62",26,"Flat",2012-02-06,"26WFP3",52.38095238,15.07936508,15.07936508,1.587301587,"LPI",1,1,1,2,2012,3.968253968,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"63",26,"Slope",2012-02-06,"26WE1",5.555555556,2.380952381,64.28571429,0,"LPI",1,1,1,2,2012,27.77777778,1.60804771505376,23.6048387096774,23.6135483870968,24.0541666666667,24.04,0,71.9414262548387,0.335935483870968,3.302,7195.8064516129,2012-02-06,0,0,0,0,15.9994927517941,0.112,0
"64",26,"Flat",2012-02-07,"26WFP2",26.19047619,0,0,15.87301587,"LPI",1,1,1,2,2012,1.587301587,1.61725806451613,23.619623655914,23.6251612903226,24.0541666666667,24.04,0,71.8848972967742,0.614516129032258,8.636,7147.90322580645,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"65",26,"Flat",2012-02-07,"26WFP1",52.38095238,0,17.46031746,10.31746032,"LPI",1,1,1,2,2012,0.793650794,1.61725806451613,23.619623655914,23.6251612903226,24.0541666666667,24.04,0,71.8848972967742,0.614516129032258,8.636,7147.90322580645,2012-02-06,0,0,0,0,2.07609260808802,0.008,0
"66",28,"Flat",2012-04-02,"28WFP2",62.6984127,5.555555556,9.523809524,7.936507937,"LPI",0,0,0,4,2012,0.793650794,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"67",28,"Slope",2012-04-02,"28WE3",3.174603175,12.6984127,84.12698413,0,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,2.42594312937035,0,2.11888764469562,0.349096119952744,5.06774575279406,0.396,0
"68",28,"Flat",2012-04-02,"28WFP4",30.15873016,3.968253968,5.555555556,47.61904762,"LPI",0,0,0,4,2012,1.587301587,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"69",28,"Flat",2012-04-02,"28WFP1",56.34920635,1.587301587,8.73015873,22.22222222,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"70",28,"Flat",2012-04-02,"28LFP2",50,15.07936508,11.11111111,11.11111111,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"71",28,"Slope",2012-04-02,"28LE3",1.587301587,1.587301587,92.85714286,0,"LPI",0,0,0,4,2012,3.174603175,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,2.42594312937035,0,2.11888764469562,0.349096119952744,5.06774575279406,0.396,0
"72",28,"Flat",2012-04-02,"28WFM1",43.65079365,6.349206349,13.49206349,30.15873016,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"73",28,"Slope",2012-04-02,"28WE1",7.142857143,1.587301587,91.26984127,0,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,2.42594312937035,0,2.11888764469562,0.349096119952744,5.06774575279406,0.396,0
"74",28,"Flat",2012-04-02,"28WFP5",43.65079365,1.587301587,3.174603175,37.3015873,"LPI",0,0,0,4,2012,0.793650794,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"75",28,"Slope",2012-04-02,"28LE2",6.349206349,0.793650794,90.47619048,0,"LPI",0,0,0,4,2012,2.380952381,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,2.42594312937035,0,2.11888764469562,0.349096119952744,5.06774575279406,0.396,0
"76",28,"Flat",2012-04-02,"28LFP4",63.49206349,3.174603175,11.9047619,7.936507937,"LPI",0,0,0,4,2012,3.174603175,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"77",28,"Flat",2012-04-02,"28LFP5",55.55555556,6.349206349,10.31746032,18.25396825,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
"78",28,"Flat",2012-04-02,"28LFM1",59.52380952,5.555555556,6.349206349,18.25396825,"LPI",0,0,0,4,2012,0,8.63255776993104,22.8052419354839,22.941935483871,23.95,23.94,0,140.231977525806,13.0195483870968,132.588,8276.09677419355,2012-04-02,5.25730656422723,0,0.187863163337751,5.09808923422282,5.65869489185914,0.897333333333333,0
